70 	Andrew Bynum 	C 	20 	LAL 	35 	1008 	22.6 	.659 	.636 	.397 	.000 	12.1 	26.6 	19.6 	9.6 	0.6 	5.1 	13.0 	17.5 	127 	101 	3.0 	1.8 	4.8 	.230
71 	Jose Calderon 	PG 	26 	TOR 	82 	2484 	20.5 	.607 	.575 	.170 	.260 	1.6 	9.7 	5.6 	42.3 	1.9 	0.2 	14.2 	16.8 	127 	109 	8.1 	2.2 	10.2 	.197
72 	Marcus Camby 	C 	33 	DEN 	79 	2758 	17.2 	.498 	.455 	.318 	.031 	9.2 	31.1 	20.3 	12.9 	1.5 	7.3 	14.0 	13.0 	110 	98 	2.6 	5.9 	8.5 	.148
73 	Brian Cardinal 	PF 	30 	MEM 	37 	440 	7.3 	.461 	.440 	.151 	.643 	6.6 	18.0 	12.2 	7.4 	1.1 	0.3 	14.6 	15.9 	94 	112 	-0.2 	0.2 	0.0 	.003
74 	Rodney Carney 	SF 	23 	PHI 	70 	1039 	12.1 	.478 	.452 	.207 	.306 	5.7 	11.4 	8.5 	5.0 	2.0 	1.8 	7.4 	20.0 	103 	107 	0.4 	1.2 	1.6 	.075
75 	Matt Carroll 	SG 	27 	CHA 	80 	2016 	10.7 	.554 	.517 	.234 	.409 	1.9 	11.1 	6.4 	5.8 	1.2 	0.7 	8.2 	16.1 	110 	112 	1.9 	1.0 	3.0 	.071
76 	Anthony Carter 	PG 	32 	DEN 	70 	1960 	12.8 	.531 	.505 	.179 	.271 	1.5 	9.4 	5.5 	27.4 	2.6 	1.0 	19.5 	13.8 	108 	107 	1.6 	2.2 	3.8 	.092
77 	Vince Carter 	SG 	31 	NJN 	76 	2959 	18.8 	.550 	.494 	.333 	.212 	4.4 	13.4 	8.9 	25.2 	1.6 	0.9 	10.9 	25.6 	111 	110 	5.5 	2.2 	7.7 	.126
78 	Sam Cassell 	PG 	38 	TOT 	55 	1274 	15.4 	.517 	.460 	.271 	.143 	1.6 	10.8 	6.2 	31.5 	1.5 	0.4 	14.0 	25.1 	102 	109 	0.7 	1.1 	1.8 	.067
79 	Tyson Chandler 	C 	25 	NOH 	79 	2783 	17.5 	.632 	.623 	.488 	.002 	13.2 	26.1 	19.5 	4.4 	0.9 	2.4 	15.6 	14.5 	122 	104 	5.9 	4.1 	10.0 	.172
