50 	Elton Brand 	PF 	22 	LAC 	80 	3020 	23.6 	.586 	.527 	.519 	.000 	15.0 	19.6 	17.3 	11.0 	1.4 	3.7 	12.2 	21.1 	120 	103 	9.9 	3.7 	13.6 	.216
51 	Terrell Brandon 	PG 	31 	MIN 	32 	962 	21.2 	.494 	.430 	.230 	.063 	2.1 	9.0 	5.6 	42.8 	2.9 	0.5 	9.7 	20.9 	117 	105 	2.8 	0.9 	3.7 	.186
52 	Jamison Brewer 	SG 	21 	IND 	13 	43 	10.0 	.400 	.400 	.000 	.200 	5.4 	15.4 	10.5 	30.3 	2.4 	0.0 	37.5 	8.4 	95 	103 	0.0 	0.1 	0.0 	.052
53 	Primoz Brezec 	C 	22 	IND 	22 	160 	9.8 	.538 	.483 	.862 	.000 	11.6 	8.3 	9.9 	5.8 	0.0 	3.1 	13.0 	13.0 	113 	108 	0.2 	0.1 	0.3 	.096
54 	Chucky Brown 	SF 	33 	SAC 	18 	92 	10.1 	.377 	.370 	.074 	.000 	11.8 	26.2 	19.2 	9.1 	1.1 	2.9 	15.2 	15.6 	88 	98 	-0.1 	0.2 	0.1 	.052
55 	Damone Brown 	SF 	22 	PHI 	17 	67 	1.6 	.469 	.381 	.381 	.048 	3.4 	3.4 	3.4 	5.0 	0.8 	1.1 	26.8 	22.9 	76 	107 	-0.2 	0.1 	-0.1 	-0.096
56 	Dee Brown 	PG 	33 	ORL 	7 	65 	-3.2 	.175 	.175 	.000 	.600 	0.0 	15.6 	7.7 	4.2 	2.4 	1.1 	16.7 	16.5 	37 	104 	-0.4 	0.1 	-0.3 	-0.214
57 	Ernest Brown 	C 	22 	MIA 	3 	21 	-9.7 	.193 	.167 	.667 	.000 	5.6 	27.6 	16.7 	0.0 	0.0 	3.7 	27.9 	24.5 	35 	98 	-0.2 	0.0 	-0.2 	-0.349
58 	Kedrick Brown 	SF 	20 	BOS 	29 	245 	11.9 	.400 	.364 	.286 	.386 	4.8 	17.9 	11.2 	9.8 	3.8 	2.2 	8.2 	16.0 	90 	96 	-0.1 	0.5 	0.4 	.075
59 	Kwame Brown 	PF 	19 	WAS 	57 	817 	11.2 	.450 	.387 	.407 	.004 	8.9 	19.4 	14.1 	8.4 	1.1 	2.4 	13.0 	18.6 	96 	105 	0.0 	0.8 	0.8 	.048
60 	P.J. Brown 	C 	32 	CHH 	80 	2563 	15.1 	.545 	.474 	.374 	.000 	12.2 	22.8 	17.5 	6.6 	1.2 	2.2 	12.2 	12.4 	118 	101 	4.6 	3.6 	8.2 	.154
61 	Randy Brown 	PG 	33 	BOS 	1 	6 	8.6 	.000 	.000 	.000 	.000 	0.0 	0.0 	0.0 	46.4 	0.0 	13.0 	0.0 	7.6 	84 	102 	0.0 	0.0 	0.0 	.025
62 	Tierre Brown 	SG 	22 	HOU 	40 	403 	12.4 	.483 	.443 	.243 	.104 	3.4 	8.6 	6.0 	29.5 	2.6 	0.5 	23.9 	19.3 	94 	109 	-0.1 	0.2 	0.1 	.006
63 	Rick Brunson 	PG 	29 	POR 	59 	520 	12.2 	.477 	.425 	.363 	.097 	5.1 	10.3 	7.7 	32.7 	2.6 	0.3 	26.4 	15.6 	99 	105 	0.2 	0.5 	0.7 	.066
64 	Kobe Bryant 	SG 	23 	LAL 	80 	3063 	23.2 	.544 	.479 	.369 	.083 	4.1 	11.7 	7.9 	25.9 	2.0 	0.8 	10.7 	30.4 	112 	103 	8.9 	3.8 	12.7 	.199
65 	Mark Bryant 	PF 	36 	SAS 	30 	206 	11.5 	.478 	.455 	.145 	.000 	14.4 	10.3 	12.3 	7.9 	1.8 	0.7 	9.3 	14.6 	111 	102 	0.3 	0.3 	0.6 	.133
66 	Greg Buckner 	SG 	25 	DAL 	44 	885 	13.3 	.566 	.538 	.293 	.081 	8.6 	13.1 	10.9 	7.9 	1.8 	1.5 	10.8 	12.8 	119 	107 	1.7 	0.6 	2.3 	.126
67 	Jud Buechler 	SF 	33 	TOT 	66 	684 	7.8 	.463 	.462 	.034 	.508 	4.7 	14.3 	9.5 	6.5 	1.6 	0.8 	11.1 	8.8 	102 	106 	0.2 	0.6 	0.8 	.059
68 	Rodney Buford 	SG 	24 	MEM 	63 	1769 	10.1 	.470 	.449 	.135 	.118 	3.3 	13.9 	8.6 	7.0 	1.3 	0.5 	9.1 	17.8 	95 	108 	-0.2 	1.0 	0.8 	.022
69 	Matt Bullard 	PF 	34 	CHH 	31 	350 	6.8 	.436 	.409 	.104 	.496 	3.3 	12.0 	7.7 	7.4 	0.3 	0.4 	9.1 	17.3 	94 	108 	-0.1 	0.2 	0.1 	.016
70 	Mitchell Butler 	SG 	31 	POR 	11 	90 	9.4 	.513 	.457 	.522 	.130 	7.7 	10.6 	9.1 	8.6 	0.0 	0.8 	15.0 	16.9 	104 	110 	0.1 	0.0 	0.1 	.057
71 	Jason Caffey 	PF 	28 	MIL 	23 	283 	11.2 	.544 	.500 	.597 	.014 	10.3 	10.1 	10.2 	6.7 	0.8 	1.3 	17.3 	18.2 	104 	110 	0.2 	0.1 	0.3 	.056
72 	Marcus Camby 	C 	27 	NYK 	29 	1007 	15.1 	.483 	.448 	.341 	.003 	10.2 	26.8 	18.5 	5.6 	1.8 	3.7 	11.2 	17.4 	100 	100 	0.5 	1.7 	2.1 	.102
73 	Elden Campbell 	PF 	33 	CHH 	77 	2156 	19.5 	.558 	.484 	.484 	.003 	7.0 	21.0 	14.0 	8.5 	1.5 	4.6 	12.5 	23.3 	109 	100 	4.0 	3.5 	7.6 	.168
74 	Brian Cardinal 	PF 	24 	DET 	8 	43 	15.9 	.612 	.577 	.154 	.538 	5.5 	10.9 	8.2 	8.0 	1.2 	0.0 	0.0 	15.2 	134 	106 	0.1 	0.0 	0.2 	.201
75 	Anthony Carter 	PG 	26 	MIA 	46 	1050 	8.9 	.359 	.344 	.138 	.073 	2.1 	10.8 	6.5 	33.0 	2.6 	0.2 	20.7 	15.8 	84 	100 	-1.4 	1.6 	0.2 	.008
76 	Vince Carter 	SG 	25 	TOR 	60 	2385 	20.5 	.515 	.474 	.235 	.239 	6.4 	8.7 	7.5 	19.9 	2.1 	1.3 	9.6 	30.5 	107 	105 	4.6 	2.4 	7.0 	.140
77 	Sam Cassell 	PG 	32 	MIL 	74 	2605 	21.3 	.545 	.492 	.274 	.170 	2.5 	10.9 	6.9 	34.3 	1.8 	0.3 	11.7 	27.3 	112 	109 	7.2 	1.4 	8.6 	.158
78 	Kelvin Cato 	C 	27 	HOU 	75 	1917 	15.0 	.599 	.583 	.595 	.003 	10.4 	21.1 	15.7 	2.5 	1.1 	3.4 	11.4 	11.2 	122 	106 	3.6 	1.7 	5.3 	.133
79 	Tyson Chandler 	C 	19 	CHI 	71 	1389 	13.0 	.543 	.497 	.730 	.000 	9.3 	19.8 	14.4 	6.5 	1.1 	5.0 	19.8 	16.6 	99 	105 	0.4 	1.4 	1.8 	.062
80 	Calbert Cheaney 	SG 	30 	DEN 	68 	1631 	10.3 	.499 	.481 	.144 	.009 	3.8 	13.4 	8.4 	11.3 	1.1 	1.0 	12.4 	15.5 	100 	110 	0.6 	0.6 	1.2 	.037
81 	Chris Childs 	PG 	34 	TOR 	69 	1576 	8.8 	.435 	.383 	.240 	.405 	1.3 	10.2 	5.6 	32.9 	1.9 	0.2 	27.3 	13.0 	94 	105 	-0.4 	1.5 	1.1 	.033
82 	Doug Christie 	SG 	31 	SAC 	81 	2798 	15.2 	.578 	.521 	.329 	.348 	2.9 	11.2 	7.1 	17.2 	2.9 	0.6 	16.3 	15.6 	112 	101 	4.4 	4.2 	8.6 	.148
